Time (ms),Voltage (mV)
1317.582607269287,4007.8125
1318.2916641235352,3927.375
1319.0028667449951,3927.375
1319.7073936462402,3666.75
1320.4119205474854,3261.1875
1321.1205005645752,3261.1875
1321.826457977295,2759.8125
1322.5321769714355,2759.8125
1323.2402801513672,2227.5
1323.9407539367676,1731.1875
1325.0811100006104,1334.0625
1325.8662223815918,1334.0625
1326.5902996063232,1086.0
1327.3024559020996,1019.4375
1328.0079364776611,1019.4375
1328.7806510925293,1142.0625
1329.4970989227295,1142.0625
1330.204725265503,1438.125
1330.9111595153809,1870.6875
1331.6152095794678,1870.6875
1332.3206901550293,2384.25
1333.0364227294922,2915.0625
1333.7416648864746,2915.0625
1334.4440460205078,3393.5625
1335.1411819458008,3393.5625
1335.83664894104,3761.4375
1336.535930633545,3970.5
1337.2530937194824,3970.5
1337.9595279693604,3995.4375
1338.6592864990234,3831.9375
1339.3583297729492,3831.9375
1340.0542736053467,3501.5625
1340.8148288726807,3501.5625
1341.5303230285645,3045.375
1342.2398567199707,2522.0625
1342.9474830627441,2522.0625
1343.6570167541504,1997.625
1344.3646430969238,1538.4375
1345.775842666626,1202.4375
1348.5498428344727,1051.3125
1353.8191318511963,3139.6875
1355.7446002960205,3876.9375
1357.1140766143799,4005.0
1358.1383228302002,3944.25
1359.7533702850342,3701.0625
1361.3529205322266,3308.25
1363.1038665771484,2281.875
1364.727258682251,1778.4375
1366.3923740386963,1103.8125
1368.0102825164795,1017.5625
1369.671106338501,1401.375
1372.537612915039,2331.375
1375.281572341919,3731.625
1377.6748180389404,4001.0625
1378.6842823028564,3855.5625
1381.126880645752,3093.9375
1383.8205337524414,2047.5
1386.55424118042,1041.375
1389.3263339996338,1227.9375
1392.00758934021,2045.25
1394.7076797485352,3537.75
1403.223991394043,2333.625
1410.6082916259766,1777.125
1412.567377090454,2279.4375
1416.555643081665,3944.0625
1418.877124786377,3877.875
1420.6676483154297,3141.75
1422.257900238037,2626.6875
1424.6747493743896,1619.8125
1427.1795749664307,1052.0625
1429.7122955322266,1201.5
1432.452917098999,2520.1875
1440.7718181610107,3394.6875
1442.9569244384766,2385.75
1447.7894306182861,1019.4375
1449.0134716033936,1086.5625
1449.8538970947266,1334.4375
1450.5963325500488,1731.75
1451.476812362671,2228.25
1452.8076648712158,2760.9375
1453.589916229248,2760.9375
1454.319953918457,3261.75
1455.0673961639404,3667.5
1455.7905197143555,3667.5
1456.5060138702393,3926.8125
1457.2386741638184,4007.0625
1457.94677734375,4007.0625
1458.6584568023682,3898.5
1459.460973739624,3613.6875
1460.1783752441406,3613.6875
1460.8943462371826,3189.75
1461.6003036499023,3189.75
1462.3000621795654,2679.9375
1463.0045890808105,2148.9375
1463.7954235076904,2148.9375
1464.522123336792,1663.125
1465.386152267456,1286.0625
1466.1147594451904,1286.0625
1466.8323993682861,1064.0625
1467.545747756958,1025.625
1468.2567119598389,1025.625
1469.0017700195312,1175.8125
1469.7186946868896,1495.875
1470.4251289367676,1495.875
1471.1346626281738,1944.9375
1471.8353748321533,1944.9375
1472.5401401519775,2465.8125
1473.2551574707031,2992.125
1473.961591720581,2992.125
1474.6646881103516,3458.0625
1475.3708839416504,3458.0625
1476.072072982788,3804.0
1476.7980575561523,3986.25
1477.5114059448242,3986.25
1478.2187938690186,3982.5
1478.9221286773682,3791.625
1479.6297550201416,3791.625
1480.3414344787598,3439.3125
1481.0543060302734,3439.3125
1481.7631244659424,2969.0625
1482.4721813201904,2441.4375
1483.1855297088623,2441.4375
1483.8945865631104,1922.25
1484.6434593200684,1478.625
1485.3675365447998,1478.625
1486.0777854919434,1165.3125
1486.7844581604004,1023.5625
1487.4858856201172,1023.5625
1488.189935684204,1070.0625
1488.8989925384521,1070.0625
1489.6008968353271,1299.9375
1490.3056621551514,1683.9375
1491.00923538208,1683.9375
1491.710901260376,2172.1875
1492.4123287200928,2172.1875
1493.1180477142334,2703.75
1493.819236755371,3211.125
1494.5251941680908,3211.125
1495.2311515808105,3630.1875
1495.9335327148438,3907.5
1496.7143535614014,3907.5
1497.431755065918,4008.1875
1498.1393814086914,4008.1875
1498.847484588623,3919.125
1499.5486736297607,3652.3125
1500.2562999725342,3652.3125
1500.9608268737793,3240.1875
1501.6655921936035,2736.75
1502.371072769165,2736.75
1503.0725002288818,2204.625
1503.774642944336,2204.625
1504.4772624969482,1711.125
1505.1798820495605,1319.8125
1505.8796405792236,1319.8125
1506.5836906433105,1079.0625
1507.3273181915283,1020.75
1509.103775024414,1150.5
1509.9859237670898,1455.0
1510.749340057373,1892.25
1511.4831924438477,1892.25
1512.2170448303223,2407.875
1512.9525661468506,2407.875
1513.6668682098389,2937.375
1514.387845993042,3412.5
1515.2018070220947,3412.5
1515.929937362671,3773.8125
1516.7765617370605,3975.5625
1517.509937286377,3975.5625
1518.2266235351562,3991.5
1518.9332962036133,3820.125
1519.6518898010254,3820.125
1520.369052886963,3483.1875
1521.0840702056885,3023.25
1521.806001663208,3023.25
1522.5114822387695,2498.25
1523.2229232788086,2498.25
1523.9229202270508,1975.6875
1524.6620178222656,1520.4375
1525.4902839660645,1520.4375
1526.2420177459717,1191.5625
1526.9570350646973,1029.75
1527.6668071746826,1029.75
1528.3772945404053,1056.0
1529.1306972503662,1266.9375
1529.843807220459,1266.9375
1530.5500030517578,1636.875
1531.257152557373,2116.875
1531.9671630859375,2116.875
1532.7179431915283,2646.5625
1533.4327220916748,2646.5625
1534.1455936431885,3159.9375
1534.8546504974365,3591.5625
1539.3223762512207,3687.9375
1544.3990230560303,1759.6875
1546.3578701019287,1096.125
1548.1688976287842,1018.125
1549.9389171600342,1416.5625
1551.4779090881348,1842.1875
1553.2102584838867,2884.6875
1554.8546314239502,3368.4375
1556.4608573913574,3963.5625
1558.1254959106445,3998.8125
1559.6764087677002,3523.875
1562.7148151397705,2552.625
1565.4757022857666,1217.25
1568.1471824645996,1045.3125
1570.549726486206,1594.125
1571.5608596801758,2065.875
1574.0418434143066,3112.5
1576.3938426971436,3864.375
1577.343463897705,4003.125
1579.862356185913,3719.25
1582.2267532348633,2843.25
1583.2467079162598,2312.0625
1585.3843688964844,1388.4375
1586.3244533538818,1113.75
1589.4379615783691,1381.125
1595.5300331115723,3713.8125
1602.6136875152588,2605.3125
1606.9962978363037,1046.4375
1609.6289157867432,1212.0
1611.039638519287,2016.75
1613.5883331298828,3064.5
1615.8099174499512,3840.9375
1618.3178424835205,3966.1875
1620.7544803619385,3376.5
1622.5006580352783,2363.4375
1628.2539367675781,1093.125
1634.4454288482666,3281.0625
1639.3213272094727,3890.0625
1640.5072212219238,3598.5
1641.343355178833,3169.125
1642.0950889587402,2656.6875
1642.8565979003906,2126.0625
1644.169569015503,1644.0
1644.97971534729,1644.0
1645.7164287567139,1272.1875
1646.470546722412,1057.6875
1647.263765335083,1057.6875
1648.0824947357178,1028.4375
1648.8330364227295,1187.25
1649.5609283447266,1187.25
1650.2833366394043,1513.5
1650.9978771209717,1967.625
1651.7088413238525,1967.625
1652.421474456787,2489.25
1653.1562805175781,3014.0625
1653.869390487671,3014.0625
1654.5794010162354,3476.0625
1655.2915573120117,3476.0625
1655.9970378875732,3815.625
1656.7699909210205,3990.5625
1657.485008239746,3990.5625
1658.1950187683105,3977.625
1658.902883529663,3779.0625
1659.6112251281738,3779.0625
1660.3131294250488,3420.1875
1661.0379219055176,3420.1875
1661.7474555969238,2946.1875
1662.4581813812256,2417.625
1663.1629467010498,2417.625
1663.8739109039307,1900.6875
1664.6223068237305,1461.5625
1665.3528213500977,1461.5625
1666.0645008087158,1155.5625
1666.7790412902832,1155.5625
1667.4880981445312,1021.5
1668.201208114624,1076.4375
1668.9152717590332,1076.4375
1669.6255207061768,1314.0
1670.358419418335,1703.25
1671.0774898529053,1703.25
1671.7898845672607,2195.0625
1672.5034713745117,2195.0625
1673.2163429260254,2727.1875
1673.9370822906494,3232.125
1674.6573448181152,3232.125
1675.3714084625244,3645.9375
1676.0838031768799,3916.3125
1676.7935752868652,3916.3125
1677.4964332580566,4008.0
1678.2035827636719,4008.0
1678.9112091064453,3911.0625
1679.6202659606934,3636.75
1680.3264617919922,3636.75
1681.0381412506104,3219.9375
1681.7436218261719,2713.5
1682.4543476104736,2713.5
1683.1579208374023,2181.5625
1683.866024017334,2181.5625
1684.5664978027344,1691.8125
1685.3275299072266,1305.5625
1686.0408782958984,1305.5625
1686.7477893829346,1072.875
1687.453269958496,1022.625
1688.2541179656982,1022.625
1688.9829635620117,1161.375
1689.692735671997,1471.5
1690.3882026672363,1471.5
1691.0734176635742,1913.8125
1691.765546798706,1913.8125
1692.483901977539,2431.6875
1693.1850910186768,2960.25
1693.8762664794922,2960.25
1694.5621967315674,3431.25
1695.2526569366455,3431.25
1695.9686279296875,3786.75
1696.7053413391113,3980.4375
1697.4072456359863,3980.4375
1698.0926990509033,3987.9375
1698.7850666046143,3808.6875
1699.5086669921875,3808.6875
1700.202226638794,3465.0
1700.9027004241943,3465.0
1701.6000747680664,3001.6875
1702.3041248321533,2475.5625
1703.0303478240967,2475.5625
1703.7248611450195,1953.5625
1704.4167518615723,1953.5625
1705.104112625122,1503.1875
1705.8045864105225,1180.6875
1706.528663635254,1180.6875
1707.2229385375977,1026.9375
1707.9136371612549,1061.625
1708.6362838745117,1061.625
1709.3534469604492,1280.625
1710.0791931152344,1280.625
1710.7765674591064,1655.0625
1711.463212966919,2139.75
1712.1505737304688,2139.75
1712.8424644470215,2670.5625
1713.552713394165,3181.125
1714.2446041107178,3181.125
1714.9279117584229,3607.3125
1715.608835220337,3607.3125
1716.2988185882568,3894.9375
1717.0429229736328,4007.4375
1717.7424430847168,4007.4375
1718.4350490570068,3930.5625
1719.1145420074463,3930.5625
1719.8100090026855,3673.5
1720.531940460205,3269.625
1721.224308013916,3269.625
1721.9104766845703,2770.125
1722.5995063781738,2770.125
1723.2937812805176,2238.0
1724.0095138549805,1739.8125
1724.740743637085,1739.8125
1725.4323959350586,1340.4375
1727.2546291351318,1019.0625
1731.7683696746826,2375.25
1736.6907596588135,3968.25
1738.6016845703125,3835.875
1740.3159141540527,3507.375
1742.0287132263184,2530.5
1743.807077407837,2005.125
1745.5239295959473,1206.0
1747.0393180847168,1034.25
1748.8033771514893,1049.4375
1751.3964176177979,2087.0625
1752.3765563964844,2616.375
1754.9214363098145,3569.4375
1757.6558589935303,4005.0
1760.0529193878174,3705.9375
1761.0728740692139,3314.8125
1763.6101245880127,2289.1875
1766.327142715454,1105.6875
1768.756628036499,1119.0
1769.7412967681885,1396.5
1771.97265625,2324.625
1772.9527950286865,2855.8125
1777.5964736938477,4002.0
1784.2540740966797,1584.5625
1788.4130477905273,1039.5
1790.4787063598633,1572.1875
1794.4920063018799,3533.625
1797.104835510254,4000.875
1799.5851039886475,3736.125
1801.8698692321777,2870.8125
1804.3708801269531,1830.0
1806.816816329956,1123.6875
1808.5601329803467,1101.5625
1815.8843517303467,3697.3125
1820.5199241638184,3581.0625
1825.3016471862793,1258.3125
1826.5409469604492,1052.625
1827.3897171020508,1052.625
1828.1333446502686,1032.0
1828.871250152588,1199.25
1830.1281929016113,1533.5625
1830.925464630127,1991.625
1831.6433429718018,1991.625
1832.3590755462646,2515.875
1833.1127166748047,2515.875
1833.8801860809326,3039.9375
1834.6099853515625,3496.6875
1835.3323936462402,3496.6875
1836.050271987915,3829.125
1836.7609977722168,3994.125
1837.4602794647217,3994.125
1838.1543159484863,3972.1875
1838.8450145721436,3972.1875
1839.5323753356934,3764.4375
1840.2349948883057,3399.375
1840.9903049468994,3399.375
1841.7091369628906,2920.3125
1842.4301147460938,2390.4375
1843.146800994873,2390.4375
1843.8465595245361,1876.125
1844.5420265197754,1876.125
1845.2420234680176,1442.4375
1845.9370136260986,1144.5
1846.6427326202393,1144.5
1847.4664688110352,1019.625
1848.2062816619873,1084.6875
1848.944902420044,1084.6875
1849.6739864349365,1330.5
1850.3952026367188,1726.3125
1851.0982990264893,1726.3125
1851.7956733703613,2221.3125
1852.4887561798096,2221.3125
1853.1854152679443,2753.8125
1853.877305984497,3255.1875
1854.5796871185303,3255.1875
1855.3099632263184,3663.1875
1856.0261726379395,3925.125
1856.8150997161865,3925.125
1857.5270175933838,4007.8125
1858.2289218902588,4007.8125
1858.9234352111816,3901.125
1859.6136569976807,3618.1875
1860.2995872497559,3618.1875
1860.987663269043,3195.75
1861.6833686828613,3195.75
1862.4088764190674,2686.3125
1863.1219863891602,2155.125
1863.8408184051514,2155.125
1864.546537399292,1668.9375
1865.2534484863281,1289.8125
1865.950107574463,1289.8125
1866.640567779541,1065.75
1867.3255443572998,1065.75
1868.0083751678467,1024.875
1868.7407970428467,1173.0
1869.474172592163,1173.0
1870.1813220977783,1491.1875
1870.8961009979248,1938.5625
1871.6025352478027,1938.5625
1872.2996711730957,2458.5
1872.9918003082275,2458.5
1873.6834526062012,2985.5625
1874.3693828582764,3452.25
1875.0519752502441,3452.25
1875.7517337799072,3800.4375
1876.4760494232178,3800.4375
1877.1874904632568,3985.3125
1877.9096603393555,3982.875
1878.6139488220215,3982.875
1879.3127536773682,3795.0
1880.0113201141357,3444.1875
1880.7415962219238,3444.1875
1881.436824798584,2975.8125
1882.1256160736084,2975.8125
1882.8246593475342,2448.1875
1883.5515975952148,1929.0
1884.2618465423584,1929.0
1884.9804401397705,1483.5
1885.6804370880127,1168.6875
1886.3763809204102,1168.6875
1887.0618343353271,1023.75
1887.7489566802979,1023.75
1888.4358406066895,1068.375
1889.1217708587646,1295.8125
1889.8179531097412,1295.8125
1890.54274559021,1677.5625
1891.3371562957764,2165.625
1892.0536041259766,2165.625
1892.8024768829346,2697.0
1893.4972286224365,2697.0
1894.1841125488281,3204.75
1894.8721885681152,3625.3125
1895.554542541504,3625.3125
1896.2361812591553,3905.0625
1896.9385623931885,3905.0625
1897.6621627807617,4008.0
1898.3664512634277,3921.75
1899.1026878356934,3921.75
1899.8157978057861,3656.4375
1900.5110263824463,3247.125
1901.2157917022705,3247.125
1901.9107818603516,2743.5
1902.5962352752686,2743.5
1903.2809734344482,2211.9375
1903.9840698242188,1717.125
1904.766321182251,1717.125
1905.4884910583496,1323.9375
1906.2082767486572,1081.5
1906.9175720214844,1081.5
1907.6194763183594,1020.375
1908.3142280578613,1020.375
1909.0077877044678,1148.4375
1909.7013473510742,1449.375
1910.395622253418,1449.375
1911.0989570617676,1885.6875
1911.82541847229,2401.3125
1912.539005279541,2401.3125
1913.2487773895264,2930.4375
1913.952112197876,2930.4375
1914.6504402160645,3407.4375
1915.346384048462,3769.6875
1916.039228439331,3769.6875
1916.764736175537,3974.25
1919.018030166626,3824.25
1924.2041110992432,1981.6875
1928.025245666504,1055.25
1929.9914836883545,1264.125
1931.6604137420654,2111.625
1933.3007335662842,2641.6875
1935.0943565368652,3587.8125
1936.8293285369873,3884.0625
1938.5082721710205,3938.25
1940.2008056640625,3690.375
1941.943645477295,2796.75
1944.4777965545654,1763.0625
1945.462942123413,1357.125
1947.6099014282227,1018.125
1948.6737251281738,1127.625
1951.1067867279053,1838.0625
1953.5796642303467,2880.1875
1954.6520709991455,3364.5
1957.211971282959,3962.25
1959.6209526062012,3848.4375
1960.514783859253,3527.625
1963.1452560424805,2030.625
1965.8751487731934,1220.0625
1968.618392944336,1044.0
1977.1103858947754,4002.75
1983.1290245056152,2316.5625
1986.4921569824219,1115.625
1989.6044731140137,1378.5
1992.067813873291,2296.125
1993.6470985412598,2828.8125
1995.8255290985107,3710.625
1998.3410835266113,4004.25
2001.2273788452148,3126.5625
2003.7367343902588,2080.125
2006.6118240356445,1048.3125
2011.1958980560303,2012.0625
2017.1875953674316,3996.75
2021.817684173584,2898.75
2023.0813026428223,2367.75
2023.9529609680176,1855.3125
2024.73783493042,1426.5
2025.5603790283203,1426.5
2026.886224746704,1135.125
2027.752161026001,1018.6875
2028.4936428070068,1091.4375
2029.266357421875,1344.5625
2030.0483703613281,1344.5625
2030.8430194854736,1746.1875
2031.5687656402588,2244.9375
2032.2909355163574,2244.9375
2033.0078601837158,2776.6875
2033.7319374084473,2776.6875
2034.4831943511963,3275.625
2035.2075099945068,3677.8125
2035.9270572662354,3677.8125
2036.693811416626,3932.4375
2037.4042987823486,4006.5
2038.1028652191162,4006.5
2038.7921333312988,3892.125
2039.473533630371,3602.8125
2040.1501655578613,3602.8125
2040.8728122711182,3174.75
2041.60475730896,3174.75
2042.3223972320557,2662.5
2043.0357456207275,2132.8125
2043.745517730713,2132.8125
2044.4424152374268,1649.625
2045.158863067627,1649.625
2045.8602905273438,1276.3125
2046.5970039367676,1060.6875
2047.2946166992188,1060.6875
2048.0058193206787,1027.5
2048.7825870513916,1183.875
2049.504041671753,1183.875
2050.2233505249023,1507.6875
2050.940752029419,1959.9375
2051.6390800476074,1959.9375
2052.3393154144287,2481.9375
2053.0378818511963,2481.9375
2053.725242614746,3007.6875
2054.4114112854004,3470.8125
2055.11474609375,3470.8125
2055.844783782959,3812.625
2056.5614700317383,3989.0625
2057.330369949341,3989.0625
2058.043956756592,3978.5625
2058.743953704834,3978.5625
2059.438467025757,3782.625
2060.1301193237305,3426.0
2060.8222484588623,3426.0
2061.5100860595703,2952.9375
2062.2119903564453,2952.9375
2062.9329681396484,2425.5
2063.6491775512695,1907.25
2064.366340637207,1907.25
2065.08207321167,1466.25
2065.7763481140137,1158.5625
2066.4658546447754,1158.5625
2067.1534538269043,1021.5
2067.8346157073975,1021.5
2068.5155391693115,1074.375
2069.230556488037,1309.875
2069.953203201294,1309.875
2070.664167404175,1697.625
2071.3770389556885,2188.5
2072.0815658569336,2188.5
2072.793483734131,2720.25
2073.4915733337402,2720.25
2074.1817951202393,3226.125
2074.866771697998,3641.4375
2075.550317764282,3641.4375
2076.246738433838,3913.125
2076.9834518432617,3913.125
2077.7840614318848,4008.5625
2078.5117149353027,3913.5
2079.2222023010254,3913.5
2079.9176692962646,3641.25
2080.6472301483154,3225.75
2081.3636779785156,3225.75
2082.0517539978027,2720.25
2082.73983001709,2720.25
2083.437919616699,2188.3125
2084.1615200042725,1697.25
2084.8963260650635,1697.25
2085.618734359741,1309.5
2086.325168609619,1074.75
2087.0182514190674,1074.75
2087.7041816711426,1021.6875
2088.390111923218,1021.6875
2089.080810546875,1158.375
2089.7741317749023,1466.8125
2090.4717445373535,1466.8125
2091.1965370178223,1907.25
2091.9089317321777,2424.375
2092.6833152770996,2424.375
2093.4059619903564,2952.5625
2094.111680984497,2952.5625
2094.808340072632,3425.4375
2095.50404548645,3782.625
2096.186876296997,3782.625
2096.8754291534424,3979.3125
2097.5823402404785,3988.6875
2098.3073711395264,3988.6875
2099.022388458252,3812.625
2099.743604660034,3812.625
2100.457191467285,3470.8125
2101.163864135742,3007.5
2101.8621921539307,3007.5
2102.5569438934326,2482.5
2103.247880935669,2482.5
2103.9345264434814,1960.3125
2104.6769618988037,1508.8125
2105.4091453552246,1508.8125
2106.126070022583,1183.875
2106.846332550049,1027.5
2107.560157775879,1027.5
2108.2589626312256,1059.9375
2110.644817352295,1650.1875
2115.7705783843994,3892.875
2119.404077529907,3677.0625
2120.8038330078125,3274.875
2121.868371963501,2775.375
2123.5506534576416,2242.6875
2125.14328956604,1343.625
2126.893997192383,1091.25
2128.7624835968018,1136.0625
2130.3157806396484,1428.0
2132.0064067840576,2370.5625
2135.009527206421,3382.875
2137.753963470459,3997.3125
2140.439510345459,3511.5
2142.890453338623,2535.5625
2143.916130065918,2009.8125
2146.3968753814697,1208.25
2149.0859985351562,1247.8125
2151.4718532562256,2083.125
2152.500867843628,2611.875
2155.0345420837402,3567.5625
2158.324718475342,3948.1875
2163.963794708252,1789.875
2171.4212894439697,1811.625
2173.4728813171387,2851.125
2177.8347492218018,4002.5625
2180.185556411743,3549.0
2182.7526092529297,2586.9375
2185.275077819824,1589.0625
2187.864303588867,1039.125
2190.139055252075,1566.9375
2191.913843154907,2033.625
2197.939395904541,3961.5
2202.27313041687,2877.0
2204.3023109436035,1835.625
2208.890438079834,1098.75
2210.076093673706,1359.375
2210.914373397827,1766.25
2211.6711139678955,2267.25
2212.524652481079,2799.375
2215.0301933288574,3692.4375
2217.162609100342,4006.125
2219.0299034118652,3883.125
2220.033645629883,3587.4375
2221.0967540740967,3155.25
2222.1150398254395,2641.6875
2223.1013774871826,2111.625
2224.0889072418213,1632.375
2225.0778675079346,1632.375
2226.0489463806152,1264.3125
2227.0143032073975,1055.25
2227.975606918335,1030.5
2229.003667831421,1193.25
2230.0689220428467,1523.25
2231.156349182129,1979.625
2232.435703277588,2502.5625
2234.2441082000732,3486.1875
2236.0358238220215,3822.0
2237.8132343292236,3975.0
2239.5706176757812,3410.8125
2241.344451904297,2935.3125
2243.103504180908,1890.5625
2245.584726333618,1150.875
2247.6096153259277,1079.8125
2249.741792678833,1320.1875
2251.6226768493652,2205.0
2253.474235534668,3240.75
2255.2871704101562,3651.75
2257.089138031006,4008.1875
2258.8658332824707,3907.875
2260.774612426758,3212.0625
2262.5653743743896,2173.6875
2264.3449306488037,1684.875
2266.1209106445312,1071.0
2267.937183380127,1023.0
2269.7408199310303,1476.1875
2271.5327739715576,2438.0625
2273.3309268951416,2965.5
2275.115489959717,3789.5625
2276.975154876709,3981.5625
2278.7539958953857,3806.4375
2280.4975509643555,3461.625
2282.258987426758,2471.0625
2284.022092819214,1500.1875
2285.8216762542725,1179.0
2287.619113922119,1062.5625
2289.4039154052734,1282.125
2291.199207305908,2141.625
2293.059825897217,2672.4375
2294.847249984741,3608.8125
2296.6694831848145,4007.625
2298.4392642974854,3930.0
